Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
31282,7163,2,26/02/2016 0:00,,
31283,4221,9,26/02/2016 0:00,,
31284,1566,2,26/02/2016 0:00,,
31285,1570,2,26/02/2016 0:00,,
31286,7160,2,26/02/2016 0:00,,
31287,7159,2,26/02/2016 0:00,,
31288,7140,2,26/02/2016 0:00,,
31289,7155,2,26/02/2016 0:00,,
31290,7167,2,26/02/2016 0:00,,
31291,7152,2,26/02/2016 0:00,,
31292,7155,2,26/02/2016 0:00,,
31293,7140,2,26/02/2016 0:00,,
31294,903,2,26/02/2016 0:00,,
31295,1613,2,26/02/2016 0:00,,
31296,1615,2,26/02/2016 0:00,,
31297,1613,5,26/02/2016 0:00,6825,
31298,3582,2,26/02/2016 0:00,,
31299,3589,2,26/02/2016 0:00,,
31300,3582,5,26/02/2016 0:00,6825,
31301,3835,2,26/02/2016 0:00,,
31302,3838,2,26/02/2016 0:00,,
31303,3835,5,26/02/2016 0:00,6825,
31304,3836,2,26/02/2016 0:00,,
31305,1645,2,26/02/2016 0:00,,
31306,1653,2,26/02/2016 0:00,,
31307,7171,2,26/02/2016 0:00,,
31308,2111,2,26/02/2016 0:00,,
31309,483,2,26/02/2016 0:00,,
31310,1367,2,26/02/2016 0:00,,
31311,3515,2,26/02/2016 0:00,,
31312,6171,2,26/02/2016 0:00,,
31313,1208,5,26/02/2016 0:00,6825,
31314,1210,2,26/02/2016 0:00,,
31315,1834,2,26/02/2016 0:00,,
31316,768,5,26/02/2016 0:00,6825,
31317,1833,2,26/02/2016 0:00,,
31318,768,2,27/02/2016 0:00,,
31319,46,2,27/02/2016 0:00,,
31320,46,5,27/02/2016 0:00,6825,
31321,6495,3,27/02/2016 0:00,,
31322,1045,2,27/02/2016 0:00,,
31323,4253,2,27/02/2016 0:00,,
31324,4253,5,27/02/2016 0:00,6825,
31326,5795,2,27/02/2016 0:00,,
31327,5749,5,27/02/2016 0:00,6825,
31328,6133,5,27/02/2016 0:00,6825,
31329,1264,2,27/02/2016 0:00,,
31331,1448,5,27/02/2016 0:00,6825,
31332,1555,3,27/02/2016 0:00,,
31333,1897,2,27/02/2016 0:00,,
31334,3283,2,27/02/2016 0:00,,
31335,3283,5,27/02/2016 0:00,6825,
31336,3495,2,27/02/2016 0:00,,
31338,5391,2,27/02/2016 0:00,,
31340,4024,2,27/02/2016 0:00,,
31341,4022,2,27/02/2016 0:00,,
31342,4022,5,27/02/2016 0:00,6825,
31343,1384,2,27/02/2016 0:00,,
31344,1385,2,27/02/2016 0:00,,
31345,4075,2,27/02/2016 0:00,,
31346,1405,2,27/02/2016 0:00,,
31347,1405,5,27/02/2016 0:00,6825,
31348,1482,2,27/02/2016 0:00,,
31349,1482,5,27/02/2016 0:00,6825,
31350,1612,2,27/02/2016 0:00,,
31351,5126,5,27/02/2016 0:00,6825,
31352,5784,2,27/02/2016 0:00,,
31353,5784,5,27/02/2016 0:00,6825,
31354,6601,2,27/02/2016 0:00,,
31355,6097,2,27/02/2016 0:00,,
31356,6097,5,27/02/2016 0:00,6825,
31357,6212,2,27/02/2016 0:00,,
31358,6212,5,27/02/2016 0:00,6825,
31359,1022,2,27/02/2016 0:00,,
31360,1831,2,27/02/2016 0:00,,
31361,1831,5,27/02/2016 0:00,6825,
31362,1914,2,27/02/2016 0:00,,
31363,1912,2,27/02/2016 0:00,,
31364,1963,2,27/02/2016 0:00,,
31365,1946,2,27/02/2016 0:00,,
31366,1946,5,27/02/2016 0:00,6825,
31367,2031,2,27/02/2016 0:00,,
31368,2034,2,27/02/2016 0:00,,
31369,2031,5,27/02/2016 0:00,6825,
31370,3249,2,27/02/2016 0:00,,
31371,3249,5,27/02/2016 0:00,6825,
31372,3254,2,27/02/2016 0:00,,
31373,3571,2,27/02/2016 0:00,,
31374,7168,2,27/02/2016 0:00,,
31375,7167,2,27/02/2016 0:00,,
31376,4453,2,27/02/2016 0:00,,
31377,5831,2,27/02/2016 0:00,,
31378,3868,2,27/02/2016 0:00,,
31379,3848,2,27/02/2016 0:00,,
31380,4011,2,27/02/2016 0:00,,
31381,7155,1,27/02/2016 0:00,,
31383,3730,2,28/02/2016 0:00,,
31384,7176,2,28/02/2016 0:00,,
31385,7009,2,28/02/2016 0:00,,
31386,7178,2,28/02/2016 0:00,,
31387,7183,3,28/02/2016 0:00,,
31388,3432,2,28/02/2016 0:00,,
31389,3553,2,28/02/2016 0:00,,
31390,3682,2,28/02/2016 0:00,,
31391,7183,10,28/02/2016 0:00,,
31392,6334,10,28/02/2016 0:00,,
31393,7167,2,28/02/2016 0:00,,
31394,7168,2,28/02/2016 0:00,,
31395,7183,2,28/02/2016 0:00,,
31396,7182,2,28/02/2016 0:00,,
31397,7176,2,28/02/2016 0:00,,
31398,7174,2,28/02/2016 0:00,,
31399,7181,2,28/02/2016 0:00,,
31400,7175,2,28/02/2016 0:00,,
31401,7180,2,28/02/2016 0:00,,
31402,3733,2,28/02/2016 0:00,,
31403,1457,2,28/02/2016 0:00,,
31404,7179,2,28/02/2016 0:00,,
31405,1458,2,28/02/2016 0:00,,
31406,4793,2,28/02/2016 0:00,,
31407,1751,2,28/02/2016 0:00,,
31408,7171,2,28/02/2016 0:00,,
31409,7166,2,28/02/2016 0:00,,
31410,7172,2,28/02/2016 0:00,,
31411,4660,2,28/02/2016 0:00,,
31412,7165,2,28/02/2016 0:00,,
31413,7164,2,28/02/2016 0:00,,
31414,7163,2,28/02/2016 0:00,,
31415,7183,15,28/02/2016 0:00,,
31416,7182,15,28/02/2016 0:00,,
31417,7182,3,28/02/2016 0:00,,
31418,7166,3,28/02/2016 0:00,,
31419,7174,2,28/02/2016 0:00,,
31420,7143,2,28/02/2016 0:00,,
31421,7143,5,28/02/2016 0:00,90,
31422,576,2,28/02/2016 0:00,,
31423,576,5,28/02/2016 0:00,90,
31424,3738,3,28/02/2016 0:00,,
31425,7130,2,28/02/2016 0:00,,
31426,592,2,28/02/2016 0:00,,
31427,1751,2,28/02/2016 0:00,,
31428,1259,2,28/02/2016 0:00,,
31429,1256,2,28/02/2016 0:00,,
31430,576,2,28/02/2016 0:00,,
31431,4557,2,28/02/2016 0:00,,
31432,7182,10,28/02/2016 0:00,,
31433,7183,10,28/02/2016 0:00,,
31434,7184,2,29/02/2016 0:00,,
31435,7180,2,29/02/2016 0:00,,
31436,7136,2,29/02/2016 0:00,,
31437,3730,2,29/02/2016 0:00,,
31438,7188,5,29/02/2016 0:00,10264,
31439,7187,2,29/02/2016 0:00,,
31440,7188,3,29/02/2016 0:00,,
31441,6904,1,29/02/2016 0:00,,
31442,6326,5,29/02/2016 0:00,4345,
31443,7186,2,29/02/2016 0:00,,
31444,7191,2,29/02/2016 0:00,,
31445,7184,2,29/02/2016 0:00,,
31446,7190,2,29/02/2016 0:00,,
31447,7189,2,29/02/2016 0:00,,
31448,7187,2,29/02/2016 0:00,,
31449,7188,2,29/02/2016 0:00,,
31450,876,2,29/02/2016 0:00,,
31452,4627,3,29/02/2016 0:00,,
31453,881,2,29/02/2016 0:00,,
31454,876,5,29/02/2016 0:00,6825,
31455,3992,2,29/02/2016 0:00,,
31456,3991,2,29/02/2016 0:00,,
31457,3991,5,29/02/2016 0:00,6825,
31458,7186,2,29/02/2016 0:00,,
31459,5466,2,29/02/2016 0:00,,
31460,7136,5,29/02/2016 0:00,177,
31461,7186,2,29/02/2016 0:00,,
31462,7187,16,29/02/2016 0:00,,
31463,7189,2,29/02/2016 0:00,,
31464,7187,2,29/02/2016 0:00,,
31465,1738,2,29/02/2016 0:00,,
31466,1729,2,29/02/2016 0:00,,
31467,1728,2,29/02/2016 0:00,,
31468,133,2,29/02/2016 0:00,,
31469,1468,2,29/02/2016 0:00,,
31470,7178,2,29/02/2016 0:00,,
31471,7185,2,29/02/2016 0:00,,
31472,7192,2,29/02/2016 0:00,,
31473,7193,2,29/02/2016 0:00,,
31474,1073,5,1/03/2016 0:00,10409,
31475,1440,5,1/03/2016 0:00,10411,
31476,7192,2,1/03/2016 0:00,,
31477,7185,2,1/03/2016 0:00,,
31478,7143,2,1/03/2016 0:00,,
31479,1440,5,1/03/2016 0:00,10414,
31480,7197,16,1/03/2016 0:00,,
31481,3294,2,1/03/2016 0:00,,
31482,7194,2,1/03/2016 0:00,,
31483,7099,2,1/03/2016 0:00,,
31484,7091,2,1/03/2016 0:00,,
31485,7199,15,1/03/2016 0:00,,
31486,7199,10,1/03/2016 0:00,,
31487,7202,2,1/03/2016 0:00,,
31488,7200,2,1/03/2016 0:00,,
31489,7203,10,1/03/2016 0:00,,
31490,7182,10,1/03/2016 0:00,,
31491,7204,2,2/03/2016 0:00,,
31492,115,2,2/03/2016 0:00,,
31493,115,5,2/03/2016 0:00,10426,
31494,136,2,2/03/2016 0:00,,
31495,7201,2,2/03/2016 0:00,,
31496,7208,2,2/03/2016 0:00,,
31497,7208,2,2/03/2016 0:00,,
31498,7209,2,2/03/2016 0:00,,
31499,6806,5,2/03/2016 0:00,177,
31500,7185,3,2/03/2016 0:00,,
31501,7216,2,2/03/2016 0:00,,
31502,7208,2,2/03/2016 0:00,,
31503,7215,2,2/03/2016 0:00,,
31504,7209,2,2/03/2016 0:00,,
31505,7200,2,2/03/2016 0:00,,
31506,7202,2,2/03/2016 0:00,,
31507,7213,2,2/03/2016 0:00,,
31508,7212,2,2/03/2016 0:00,,
31509,7211,2,2/03/2016 0:00,,
31510,7210,2,2/03/2016 0:00,,
31511,7207,2,2/03/2016 0:00,,
31512,7206,2,2/03/2016 0:00,,
31513,7205,2,2/03/2016 0:00,,
31514,7204,2,2/03/2016 0:00,,
31515,7201,2,2/03/2016 0:00,,
31516,696,2,2/03/2016 0:00,,
31517,1468,2,2/03/2016 0:00,,
31518,872,2,2/03/2016 0:00,,
31519,407,2,2/03/2016 0:00,,
31520,396,2,2/03/2016 0:00,,
31522,7198,2,2/03/2016 0:00,,
31523,7197,2,2/03/2016 0:00,,
31524,7196,2,2/03/2016 0:00,,
31525,7195,2,2/03/2016 0:00,,
31526,7194,2,2/03/2016 0:00,,
31527,7207,15,2/03/2016 0:00,,
31528,7216,15,2/03/2016 0:00,,
31529,7209,2,2/03/2016 0:00,,
31530,7218,2,3/03/2016 0:00,,
31531,7218,2,3/03/2016 0:00,,
31532,7213,2,3/03/2016 0:00,,
31533,7213,1,3/03/2016 0:00,,
31534,7202,2,3/03/2016 0:00,,
31535,7126,9,3/03/2016 0:00,,
31537,7207,3,3/03/2016 0:00,,
31538,7206,3,3/03/2016 0:00,,
31539,7205,3,3/03/2016 0:00,,
31540,7192,2,3/03/2016 0:00,,
31542,1857,2,3/03/2016 0:00,,
31543,1861,2,3/03/2016 0:00,,
31544,1869,2,3/03/2016 0:00,,
31545,1857,5,3/03/2016 0:00,6825,
31546,7215,2,3/03/2016 0:00,,
31547,7211,2,3/03/2016 0:00,,
31548,4341,2,3/03/2016 0:00,,
31549,4341,5,3/03/2016 0:00,6886,
31550,4343,2,3/03/2016 0:00,,
31551,4344,2,3/03/2016 0:00,,
31552,7174,2,3/03/2016 0:00,,
31553,4080,2,3/03/2016 0:00,,
31554,7184,16,3/03/2016 0:00,,
31555,7222,2,3/03/2016 0:00,,
31556,7223,2,3/03/2016 0:00,,
31557,7221,2,3/03/2016 0:00,,
31558,7220,2,3/03/2016 0:00,,
31559,7219,2,3/03/2016 0:00,,
31560,7218,2,3/03/2016 0:00,,
31561,7217,2,3/03/2016 0:00,,
31562,7221,2,3/03/2016 0:00,,
31563,7223,2,3/03/2016 0:00,,
31564,6680,2,3/03/2016 0:00,,
31565,6228,2,3/03/2016 0:00,,
31566,5646,2,3/03/2016 0:00,,
31567,4517,2,3/03/2016 0:00,,
31568,7209,2,3/03/2016 0:00,,
31569,7208,2,3/03/2016 0:00,,
31570,7225,2,4/03/2016 0:00,,
31571,136,2,4/03/2016 0:00,,
31572,7219,16,4/03/2016 0:00,,
31573,7202,1,4/03/2016 0:00,,
31575,7202,2,4/03/2016 0:00,,
31576,7207,3,4/03/2016 0:00,,
31577,7207,3,4/03/2016 0:00,,
31578,7216,3,4/03/2016 0:00,,
31579,7219,15,4/03/2016 0:00,,
31580,7219,3,4/03/2016 0:00,,
31581,7215,2,4/03/2016 0:00,,
31582,7197,2,4/03/2016 0:00,,
31583,7225,2,4/03/2016 0:00,,
31584,7228,10,4/03/2016 0:00,,
31585,7230,2,4/03/2016 0:00,,
31586,7230,2,4/03/2016 0:00,,
31587,7230,1,4/03/2016 0:00,,
31588,7111,2,4/03/2016 0:00,,
31589,7233,10,5/03/2016 0:00,,
31590,7220,2,5/03/2016 0:00,,
31591,7067,2,5/03/2016 0:00,,
31592,7225,2,5/03/2016 0:00,,
31593,7230,2,5/03/2016 0:00,,
31594,7209,2,5/03/2016 0:00,,
31595,7215,2,5/03/2016 0:00,,
31596,7208,5,5/03/2016 0:00,6825,
31597,6393,2,5/03/2016 0:00,,
31598,7229,15,5/03/2016 0:00,,
31599,1259,2,5/03/2016 0:00,,
31600,1256,2,5/03/2016 0:00,,
31601,7234,2,5/03/2016 0:00,,
31602,7238,2,5/03/2016 0:00,,
31603,7237,2,5/03/2016 0:00,,
31604,7232,2,5/03/2016 0:00,,
31605,7236,2,5/03/2016 0:00,,
31606,7231,2,5/03/2016 0:00,,
31607,7235,2,5/03/2016 0:00,,
31608,7234,2,5/03/2016 0:00,,
31609,7225,2,5/03/2016 0:00,,
31610,7230,2,5/03/2016 0:00,,
31611,7226,2,5/03/2016 0:00,,
31612,7214,2,5/03/2016 0:00,,
31613,7227,2,5/03/2016 0:00,,
31614,7224,2,5/03/2016 0:00,,
31615,7239,15,5/03/2016 0:00,,
31616,7236,2,5/03/2016 0:00,,
31617,7143,2,6/03/2016 0:00,,
31618,6568,2,6/03/2016 0:00,,
31619,6614,2,6/03/2016 0:00,,
31620,6817,2,6/03/2016 0:00,,
31621,5920,2,6/03/2016 0:00,,
31622,1701,2,6/03/2016 0:00,,
31623,1703,2,6/03/2016 0:00,,
31624,1719,2,6/03/2016 0:00,,
31625,1714,2,6/03/2016 0:00,,
31626,7039,2,6/03/2016 0:00,,
31627,7054,2,6/03/2016 0:00,,
31628,5355,2,6/03/2016 0:00,,
31629,4301,2,6/03/2016 0:00,,
31630,4303,2,6/03/2016 0:00,,
31631,7225,2,6/03/2016 0:00,,
31632,7230,2,6/03/2016 0:00,,
31633,7223,2,6/03/2016 0:00,,
31634,7220,2,6/03/2016 0:00,,
31635,1861,2,6/03/2016 0:00,,
31636,7220,2,6/03/2016 0:00,,
31637,7240,2,6/03/2016 0:00,,
31638,7059,2,6/03/2016 0:00,,
31639,7153,2,6/03/2016 0:00,,
31640,7055,2,6/03/2016 0:00,,
31641,7059,2,6/03/2016 0:00,,
31642,5137,2,6/03/2016 0:00,,
31643,1115,2,6/03/2016 0:00,,
31644,7242,5,6/03/2016 0:00,10482,
31645,7243,2,6/03/2016 0:00,,
31646,7243,2,6/03/2016 0:00,,
31647,7242,2,6/03/2016 0:00,,
31648,7241,2,6/03/2016 0:00,,
31649,7240,2,6/03/2016 0:00,,
31650,7239,2,6/03/2016 0:00,,
31654,1131,2,7/03/2016 0:00,,
31655,1116,2,7/03/2016 0:00,,
31656,1115,5,7/03/2016 0:00,189,
31657,7246,2,7/03/2016 0:00,,
31658,7242,2,7/03/2016 0:00,,
31659,7059,2,7/03/2016 0:00,,
31660,7240,2,7/03/2016 0:00,,
31661,7055,2,7/03/2016 0:00,,
31662,7055,5,7/03/2016 0:00,6825,
31663,7239,3,7/03/2016 0:00,,
31664,7143,2,7/03/2016 0:00,,
31665,6406,2,7/03/2016 0:00,,
31666,7000,2,7/03/2016 0:00,,
31667,7230,2,7/03/2016 0:00,,
31668,7225,2,7/03/2016 0:00,,
31669,7239,15,7/03/2016 0:00,,
31670,7252,2,7/03/2016 0:00,,
31671,7251,2,7/03/2016 0:00,,
31672,7250,2,7/03/2016 0:00,,
31673,7249,2,7/03/2016 0:00,,
31674,7248,2,7/03/2016 0:00,,
31675,7246,2,7/03/2016 0:00,,
31676,7247,2,7/03/2016 0:00,,
31677,7245,2,7/03/2016 0:00,,
31678,7244,2,7/03/2016 0:00,,
31679,7059,2,7/03/2016 0:00,,
31680,4753,2,7/03/2016 0:00,,
31681,7255,2,7/03/2016 0:00,,
31682,7239,3,7/03/2016 0:00,,
31683,7254,15,7/03/2016 0:00,,
31684,7254,3,7/03/2016 0:00,,
31685,1073,5,8/03/2016 0:00,10504,
31686,7256,2,8/03/2016 0:00,,
31687,7256,2,8/03/2016 0:00,,
31688,7254,3,8/03/2016 0:00,,
31689,7251,16,8/03/2016 0:00,,
31690,7256,2,8/03/2016 0:00,,
31691,7239,3,8/03/2016 0:00,,
31693,7256,3,8/03/2016 0:00,,
31694,7256,2,8/03/2016 0:00,,
31695,7256,5,8/03/2016 0:00,3856,
31696,7260,16,8/03/2016 0:00,,
31697,7261,2,8/03/2016 0:00,,
31698,7258,16,8/03/2016 0:00,,
31699,7265,10,9/03/2016 0:00,,
31700,7218,1,9/03/2016 0:00,,
31701,7218,2,9/03/2016 0:00,,
31702,7266,2,9/03/2016 0:00,,
31703,7269,2,9/03/2016 0:00,,
31704,7261,2,9/03/2016 0:00,,
31705,562,2,9/03/2016 0:00,,
31706,562,5,9/03/2016 0:00,6886,
31707,7261,2,9/03/2016 0:00,,
31708,7260,2,9/03/2016 0:00,,
31709,7271,2,9/03/2016 0:00,,
31710,7268,2,9/03/2016 0:00,,
31711,7274,1,9/03/2016 0:00,,
31712,7274,2,9/03/2016 0:00,,
31713,7257,2,9/03/2016 0:00,,
31714,7268,2,9/03/2016 0:00,,
31715,7274,2,9/03/2016 0:00,,
31716,7273,2,9/03/2016 0:00,,
31717,7272,2,9/03/2016 0:00,,
31718,7270,2,9/03/2016 0:00,,
31719,7271,2,9/03/2016 0:00,,
31721,7269,2,9/03/2016 0:00,,
31722,7260,2,9/03/2016 0:00,,
31723,7261,2,9/03/2016 0:00,,
31724,7254,2,9/03/2016 0:00,,
31725,7258,2,9/03/2016 0:00,,
31726,7264,2,9/03/2016 0:00,,
31727,7263,2,9/03/2016 0:00,,
31728,7262,2,9/03/2016 0:00,,
31729,7259,2,9/03/2016 0:00,,
31730,7256,2,9/03/2016 0:00,,
31731,7257,2,9/03/2016 0:00,,
31732,7255,2,9/03/2016 0:00,,
31733,7253,2,9/03/2016 0:00,,
31734,7268,16,9/03/2016 0:00,,
31735,7276,2,9/03/2016 0:00,,
31736,7257,2,9/03/2016 0:00,,
31737,7256,2,9/03/2016 0:00,,
31738,7220,2,9/03/2016 0:00,,
31739,7277,2,9/03/2016 0:00,,
31740,7273,5,10/03/2016 0:00,3856,
31741,7277,2,10/03/2016 0:00,,
31742,7261,2,10/03/2016 0:00,,
31743,7275,2,10/03/2016 0:00,,
31744,7250,2,10/03/2016 0:00,,
31745,7279,2,10/03/2016 0:00,,
31746,7277,2,10/03/2016 0:00,,
31747,7271,15,10/03/2016 0:00,,
31748,3428,2,10/03/2016 0:00,,
31749,7275,2,10/03/2016 0:00,,
31750,7275,1,10/03/2016 0:00,,
31751,7271,1,10/03/2016 0:00,,
31752,1011,2,10/03/2016 0:00,,
31753,7248,2,10/03/2016 0:00,,
31754,7271,2,10/03/2016 0:00,,
31755,7276,2,10/03/2016 0:00,,
31756,7257,2,10/03/2016 0:00,,
31757,7276,2,10/03/2016 0:00,,
31758,7285,2,10/03/2016 0:00,,
31759,7284,2,10/03/2016 0:00,,
31760,7283,2,10/03/2016 0:00,,
31761,7282,2,10/03/2016 0:00,,
31762,7277,2,10/03/2016 0:00,,
31763,7280,2,10/03/2016 0:00,,
31764,7278,2,10/03/2016 0:00,,
31765,7275,2,10/03/2016 0:00,,
31766,7264,2,10/03/2016 0:00,,
31768,7271,2,10/03/2016 0:00,,
31769,7281,10,10/03/2016 0:00,,
31770,7283,3,10/03/2016 0:00,,
31771,7281,3,10/03/2016 0:00,,
31772,7287,3,10/03/2016 0:00,,
31773,7285,1,10/03/2016 0:00,,
31774,7270,2,10/03/2016 0:00,,
31775,7283,15,10/03/2016 0:00,,
31776,7283,3,10/03/2016 0:00,,
31777,7238,2,10/03/2016 0:00,,
31778,7283,3,10/03/2016 0:00,,
31779,7288,2,10/03/2016 0:00,,
31780,7281,15,10/03/2016 0:00,,
31781,7287,15,10/03/2016 0:00,,
31782,7285,2,10/03/2016 0:00,,
31783,7270,2,11/03/2016 0:00,,
31784,7288,2,11/03/2016 0:00,,
31785,7288,2,11/03/2016 0:00,,
31786,7183,10,11/03/2016 0:00,,
31787,7240,2,11/03/2016 0:00,,
31788,6300,5,11/03/2016 0:00,10548,
31789,7292,2,11/03/2016 0:00,,
31790,6680,5,11/03/2016 0:00,9568,
31791,7293,5,11/03/2016 0:00,9465,
31792,6952,2,11/03/2016 0:00,,
31793,7289,2,11/03/2016 0:00,,
31794,7289,2,11/03/2016 0:00,,
31795,6957,2,11/03/2016 0:00,,
31796,6952,2,11/03/2016 0:00,,
31797,7294,2,11/03/2016 0:00,,
31798,7289,2,11/03/2016 0:00,,
31799,7084,5,11/03/2016 0:00,1652,
31800,7260,2,12/03/2016 0:00,,
31801,7299,2,12/03/2016 0:00,,
31802,2112,5,12/03/2016 0:00,10557,
31803,6952,2,12/03/2016 0:00,,
31804,7293,5,12/03/2016 0:00,3856,
31805,269,5,13/03/2016 0:00,10562,
31806,7300,2,13/03/2016 0:00,,
31807,4748,5,13/03/2016 0:00,10562,
31808,7302,2,13/03/2016 0:00,,
31809,2025,2,13/03/2016 0:00,,
31811,7301,1,13/03/2016 0:00,,
31812,7307,5,13/03/2016 0:00,3856,
31813,6257,2,13/03/2016 0:00,,
31814,7307,2,13/03/2016 0:00,,
31815,7310,15,13/03/2016 0:00,,
31816,7310,3,13/03/2016 0:00,,
31817,7292,2,14/03/2016 0:00,,
31818,7296,2,14/03/2016 0:00,,
31819,7303,2,14/03/2016 0:00,,
31820,7303,5,14/03/2016 0:00,90,
31821,7314,1,14/03/2016 0:00,,
31822,6929,2,14/03/2016 0:00,,
31823,2014,2,14/03/2016 0:00,,
31824,5544,2,14/03/2016 0:00,,
31825,2016,2,14/03/2016 0:00,,
31826,3283,2,14/03/2016 0:00,,
31827,3284,2,14/03/2016 0:00,,
31828,3285,2,14/03/2016 0:00,,
31829,3290,2,14/03/2016 0:00,,
31830,3343,2,14/03/2016 0:00,,
31831,286,2,14/03/2016 0:00,,
31832,4726,2,14/03/2016 0:00,,
31833,862,5,14/03/2016 0:00,10436,
31834,5322,2,14/03/2016 0:00,,
31835,7314,2,14/03/2016 0:00,,
31836,7310,10,14/03/2016 0:00,,
31837,5813,5,14/03/2016 0:00,1511,
31838,7301,2,14/03/2016 0:00,,
31839,7296,2,14/03/2016 0:00,,
31840,7320,10,14/03/2016 0:00,,
31841,7300,5,14/03/2016 0:00,10590,
31842,7318,10,15/03/2016 0:00,,
31843,7232,2,15/03/2016 0:00,,
31844,7236,2,15/03/2016 0:00,,
31845,7318,15,15/03/2016 0:00,,
31846,7318,10,15/03/2016 0:00,,
31847,7318,3,15/03/2016 0:00,,
31848,7301,2,15/03/2016 0:00,,
31849,7319,2,15/03/2016 0:00,,
31850,7323,5,15/03/2016 0:00,3856,
31851,7319,2,15/03/2016 0:00,,
31852,7301,2,15/03/2016 0:00,,
31853,7291,2,15/03/2016 0:00,,
31854,7322,2,15/03/2016 0:00,,
31855,7327,2,15/03/2016 0:00,,
31856,7293,2,15/03/2016 0:00,,
31857,7270,2,15/03/2016 0:00,,
31858,7271,2,15/03/2016 0:00,,
31859,7288,2,15/03/2016 0:00,,
31860,7272,2,15/03/2016 0:00,,
31861,7322,2,15/03/2016 0:00,,
31862,7104,2,15/03/2016 0:00,,
31863,7192,2,15/03/2016 0:00,,
31864,7317,2,15/03/2016 0:00,,
31865,7291,2,15/03/2016 0:00,,
31866,245,2,15/03/2016 0:00,,
31867,7181,2,15/03/2016 0:00,,
31869,7326,2,15/03/2016 0:00,,
31871,7181,1,15/03/2016 0:00,,
31873,7332,1,16/03/2016 0:00,,
31874,7299,16,16/03/2016 0:00,,
31875,7324,2,16/03/2016 0:00,,
31876,7335,2,16/03/2016 0:00,,
31877,7336,2,16/03/2016 0:00,,
31878,7324,16,16/03/2016 0:00,,
31879,7310,10,16/03/2016 0:00,,
31880,7336,2,16/03/2016 0:00,,
31881,7338,2,16/03/2016 0:00,,
31882,5488,2,16/03/2016 0:00,,
31883,6050,2,16/03/2016 0:00,,
31884,6101,2,16/03/2016 0:00,,
31885,7334,2,16/03/2016 0:00,,
31887,7298,2,16/03/2016 0:00,,
31888,7298,1,16/03/2016 0:00,,
31889,6924,16,16/03/2016 0:00,,
31890,7328,2,16/03/2016 0:00,,
31891,7317,1,16/03/2016 0:00,,
31892,5710,2,16/03/2016 0:00,,
31893,5488,16,16/03/2016 0:00,,
31894,1188,16,16/03/2016 0:00,,
31895,7336,2,16/03/2016 0:00,,
31896,4563,5,16/03/2016 0:00,10622,
31897,7327,15,16/03/2016 0:00,,
31898,5813,5,16/03/2016 0:00,10623,
31899,3850,5,16/03/2016 0:00,10623,
31900,7344,10,16/03/2016 0:00,,
31901,7345,1,17/03/2016 0:00,,
31902,7345,2,17/03/2016 0:00,,
31903,7327,15,17/03/2016 0:00,,
31904,7346,2,17/03/2016 0:00,,
31905,7339,16,17/03/2016 0:00,,
31906,7340,16,17/03/2016 0:00,,
31907,7347,2,17/03/2016 0:00,,
31908,6597,2,17/03/2016 0:00,,
31909,7308,2,17/03/2016 0:00,,
31910,7349,2,17/03/2016 0:00,,
31911,3291,2,17/03/2016 0:00,,
31912,3292,2,17/03/2016 0:00,,
31913,3291,5,17/03/2016 0:00,3008,
31915,7351,1,17/03/2016 0:00,,
31916,7271,2,17/03/2016 0:00,,
31917,7270,5,17/03/2016 0:00,4297,
31918,7303,5,17/03/2016 0:00,4297,
31919,7351,2,17/03/2016 0:00,,
31920,7345,2,17/03/2016 0:00,,
31922,7333,2,17/03/2016 0:00,,
31923,7351,2,17/03/2016 0:00,,
31924,5587,5,18/03/2016 0:00,10623,
31925,4522,5,18/03/2016 0:00,10623,
31926,7354,2,18/03/2016 0:00,,
31927,7308,2,18/03/2016 0:00,,
31928,5602,2,18/03/2016 0:00,,
31929,7350,2,18/03/2016 0:00,,
31930,7334,2,18/03/2016 0:00,,
31931,7353,2,18/03/2016 0:00,,
31932,7357,2,18/03/2016 0:00,,
31933,7356,2,18/03/2016 0:00,,
31934,7315,2,18/03/2016 0:00,,
31935,7336,2,19/03/2016 0:00,,
31936,7329,2,19/03/2016 0:00,,
31937,7358,2,19/03/2016 0:00,,
31938,7359,2,19/03/2016 0:00,,
31939,1767,5,19/03/2016 0:00,9428,
31940,1772,2,19/03/2016 0:00,,
31941,7360,2,19/03/2016 0:00,,
31942,823,2,19/03/2016 0:00,,
31943,828,2,19/03/2016 0:00,,
31944,748,2,19/03/2016 0:00,,
31945,7361,2,19/03/2016 0:00,,
31946,7354,2,19/03/2016 0:00,,
31947,7363,1,19/03/2016 0:00,,
31948,7363,2,19/03/2016 0:00,,
31949,7356,2,20/03/2016 0:00,,
31950,7361,2,20/03/2016 0:00,,
31951,5970,2,20/03/2016 0:00,,
31952,7364,2,20/03/2016 0:00,,
31953,1653,2,20/03/2016 0:00,,
31954,1653,2,20/03/2016 0:00,,
31955,1837,2,20/03/2016 0:00,,
31956,7271,2,20/03/2016 0:00,,
31957,7288,2,20/03/2016 0:00,,
31958,7270,2,20/03/2016 0:00,,
31959,7366,2,20/03/2016 0:00,,
31960,7366,2,20/03/2016 0:00,,
31961,7307,16,20/03/2016 0:00,,
31962,266,2,21/03/2016 0:00,,
