Id,PostId,VoteTypeId,CreationDate,UserId
26437,6076,2,1443052800,
26438,6075,2,1443052800,
26439,4479,2,1443052800,
26440,6074,2,1443052800,
26441,6072,2,1443052800,
26442,6079,2,1443139200,
26443,4934,5,1443139200,8730
26444,269,5,1443139200,8730
26445,4283,5,1443139200,8730
26446,534,5,1443139200,8730
26447,6081,2,1443139200,
26448,5992,2,1443139200,
26449,6082,2,1443139200,
26450,6085,2,1440460800,
26451,6086,2,1440460800,
26452,6086,1,1440460800,
26453,6087,2,1443139200,
26455,6085,2,1443139200,
26456,6014,9,1443139200,
26457,6089,2,1443139200,
26458,6084,2,1443139200,
26459,6084,2,1443139200,
26460,6088,2,1443139200,
26461,6089,2,1443139200,
26462,6085,2,1443139200,
26463,6087,2,1443139200,
26464,6086,2,1443139200,
26465,1664,2,1443139200,
26466,6083,2,1443139200,
26467,6082,2,1443139200,
26468,1682,2,1443139200,
26469,1667,2,1443139200,
26470,1665,2,1443139200,
26471,6094,2,1443225600,
26472,5829,1,1443225600,
26473,1519,2,1443225600,
26474,1607,2,1443225600,
26475,1518,2,1443225600,
26476,1518,5,1443225600,6825
26477,5317,2,1443225600,
26478,5312,2,1443225600,
26479,6069,2,1443225600,
26480,5311,2,1443225600,
26481,5264,2,1443225600,
26482,5261,2,1443225600,
26483,6085,2,1443225600,
26484,6086,2,1443225600,
26485,6087,2,1443225600,
26486,5938,2,1443225600,
26487,6096,2,1443225600,
26488,6095,2,1443225600,
26489,6094,2,1443225600,
26490,6093,2,1443225600,
26491,6092,2,1443225600,
26492,6091,2,1443225600,
26493,748,5,1443225600,8749
26494,6079,2,1443225600,
26495,6078,15,1443225600,
26496,6077,2,1443225600,
26497,6078,10,1443225600,
26498,6065,15,1443225600,
26499,6074,2,1443225600,
26500,6074,2,1443312000,
26501,2025,2,1443312000,
26502,5881,2,1443312000,
26503,6097,2,1443398400,
26504,786,5,1443398400,8759
26505,6074,5,1443398400,7037
26506,5884,2,1443398400,
26507,6098,2,1443398400,
26509,5884,16,1443398400,
26510,1594,2,1443398400,
26511,1594,5,1443398400,8765
26512,1598,2,1443398400,
26513,562,2,1443398400,
26514,1554,2,1443398400,
26515,6097,2,1443398400,
26516,6075,2,1443398400,
26517,6050,5,1443398400,8769
26518,4798,5,1443398400,8770
26519,4149,5,1443398400,8770
26520,3918,5,1443398400,8770
26521,562,2,1443398400,
26522,1554,2,1443398400,
26523,734,2,1443398400,
26524,6050,2,1443398400,
26525,6101,2,1443398400,
26526,6101,2,1443398400,
26527,6102,10,1443398400,
26528,313,2,1443398400,
26529,317,2,1443398400,
26530,4932,2,1443398400,
26531,1384,2,1443398400,
26533,1737,2,1443484800,
26534,1075,2,1443484800,
26535,4826,2,1443484800,
26536,6030,2,1443484800,
26537,6103,2,1443484800,
26538,6104,2,1443484800,
26539,6104,2,1443484800,
26540,3780,2,1443484800,
26541,1796,5,1443484800,3104
26542,1796,2,1443484800,
26543,6113,2,1443484800,
26544,6112,2,1443484800,
26545,6111,2,1443484800,
26546,6110,2,1443484800,
26547,6109,2,1443484800,
26548,3704,2,1443484800,
26549,3740,2,1443484800,
26550,4224,2,1443484800,
26551,4280,2,1443484800,
26552,5392,2,1443484800,
26553,3780,2,1443484800,
26554,3787,2,1443484800,
26555,3781,2,1443484800,
26556,6108,2,1443484800,
26557,3779,2,1443484800,
26558,3885,2,1443484800,
26559,6103,2,1443484800,
26560,6104,2,1443484800,
26561,6105,2,1443484800,
26562,6050,2,1443484800,
26563,6101,2,1443484800,
26564,6099,2,1443484800,
26565,4670,2,1443484800,
26566,5884,2,1443484800,
26567,6098,2,1443484800,
26568,5998,2,1443484800,
26569,6097,2,1443484800,
26570,5881,2,1443484800,
26571,6090,2,1443484800,
26572,5577,2,1443484800,
26573,6097,16,1443484800,
26574,1453,5,1443484800,8787
26575,6077,2,1443571200,
26576,6103,2,1443571200,
26577,6104,2,1443571200,
26578,6105,2,1443571200,
26579,6119,2,1443571200,
26580,6119,2,1443571200,
26581,6121,2,1443571200,
26582,4451,2,1443571200,
26583,266,2,1443571200,
26584,266,5,1443571200,6272
26585,6101,2,1443571200,
26586,6120,2,1443571200,
26587,6113,5,1443571200,7037
26588,6124,2,1443571200,
26589,6123,2,1443571200,
26590,6122,2,1443571200,
26591,6070,2,1443571200,
26592,6121,2,1443571200,
26593,6120,2,1443571200,
26594,6119,2,1443571200,
26595,6124,16,1443571200,
26596,6127,2,1443571200,
26597,6124,2,1443571200,
26598,6127,2,1443571200,
26599,6126,2,1443571200,
26600,6125,2,1443571200,
26601,1566,5,1443571200,8798
26602,6132,2,1443657600,
26603,6118,2,1443657600,
26604,6092,2,1443657600,
26605,3339,2,1443657600,
26606,6119,3,1443657600,
26607,6110,8,1443657600,8779
26608,6110,2,1443657600,
26609,6133,2,1443657600,
26610,6057,2,1443657600,
26611,6118,2,1443657600,
26612,6121,2,1443657600,
26613,6121,1,1443657600,
26614,1840,2,1443657600,
26615,1841,2,1443657600,
26616,4829,2,1443657600,
26617,3552,2,1443657600,
26618,1846,2,1443657600,
26619,1,2,1443657600,
26620,2,2,1443657600,
26621,5,2,1443657600,
26622,1041,2,1443657600,
26623,139,2,1443657600,
26624,191,2,1443657600,
26625,4,2,1443657600,
26626,202,2,1443657600,
26627,727,2,1443657600,
26628,3330,2,1443657600,
26629,398,2,1443657600,
26630,343,2,1443657600,
26631,3,2,1443657600,
26632,10,2,1443657600,
26633,170,2,1443657600,
26634,6,2,1443657600,
26635,18,2,1443657600,
26636,192,2,1443657600,
26637,804,2,1443657600,
26638,7,2,1443657600,
26639,80,2,1443657600,
26640,8,2,1443657600,
26641,168,2,1443657600,
26642,25,2,1443657600,
26643,164,2,1443657600,
26644,189,2,1443657600,
26645,9,2,1443657600,
26646,65,2,1443657600,
26647,172,2,1443657600,
26648,203,2,1443657600,
26649,12,2,1443657600,
26650,6133,2,1443657600,
26651,6135,3,1443657600,
26652,6129,2,1443657600,
26653,6110,2,1443657600,
26655,6129,2,1443657600,
26656,6136,2,1443657600,
26657,6134,2,1443657600,
26658,5938,9,1443657600,
26659,3621,5,1443657600,3745
26661,6021,1,1443657600,
26662,6110,2,1443657600,
26663,6133,2,1443744000,
26664,6136,2,1443744000,
26665,4452,2,1443744000,
26666,6123,2,1443744000,
26667,2019,5,1443744000,6029
26668,2019,2,1443744000,
26669,5510,2,1443744000,
26670,6121,16,1443744000,
26671,6133,2,1443744000,
26672,6121,2,1443744000,
26673,6070,2,1443744000,
26674,6143,2,1443744000,
26675,6141,2,1443744000,
26676,6133,2,1443744000,
26677,6143,2,1443744000,
26678,6140,2,1443744000,
26679,6142,2,1443744000,
26680,6141,2,1443744000,
26681,6139,2,1443744000,
26682,6138,2,1443744000,
26683,6137,2,1443744000,
26684,6144,2,1443830400,
26685,6129,2,1443830400,
26686,1517,2,1443830400,
26687,1517,5,1443830400,43
26688,1522,3,1443830400,
26689,6144,2,1443830400,
26690,6143,2,1443830400,
26691,6133,2,1443830400,
26692,6142,2,1443830400,
26693,1767,5,1443830400,8821
26694,4376,2,1443830400,
26695,6145,2,1443830400,
26696,6142,2,1443830400,
26697,6124,2,1443830400,
26698,5467,2,1443830400,
26699,5491,2,1443830400,
26700,6109,2,1443830400,
26701,6145,2,1443830400,
26702,5467,2,1443916800,
26703,5467,5,1443916800,6923
26704,6125,2,1443916800,
26705,269,2,1443916800,
26706,1724,2,1443916800,
26707,4851,2,1443916800,
26708,6149,2,1443916800,
26709,4922,2,1443916800,
26710,6148,2,1443916800,
26711,6147,2,1443916800,
26713,6142,5,1443916800,8833
26714,6129,5,1443916800,8833
26715,562,5,1444003200,8730
26716,4851,2,1444003200,
26717,269,2,1444003200,
26718,6150,2,1444003200,
26719,6145,2,1444003200,
26720,6145,1,1444003200,
26721,381,2,1444003200,
26722,6147,2,1444003200,
26723,6150,2,1444003200,
26724,6103,2,1444003200,
26725,6154,2,1444003200,
26726,6153,2,1444003200,
26727,1022,2,1444003200,
26728,6152,2,1444003200,
26729,6151,2,1444003200,
26730,6154,2,1444003200,
26731,6050,2,1444003200,
26732,1582,5,1444003200,2568
26733,5944,2,1444003200,
26734,297,2,1444089600,
26735,304,2,1444089600,
26736,6151,2,1444089600,
26737,6157,2,1444089600,
26738,6154,2,1444089600,
26739,6156,15,1444089600,
26740,617,2,1444089600,
26741,589,2,1444089600,
26742,6149,2,1444089600,
26743,6159,2,1444089600,
26744,6161,10,1444089600,
26745,6159,2,1444089600,
26746,6162,2,1444089600,
26747,6160,2,1444089600,
26748,6158,2,1444089600,
26749,6155,2,1444089600,
26750,6156,2,1444089600,
26751,4428,2,1444176000,
26752,6156,15,1444176000,
26753,6156,3,1444176000,
26754,1566,2,1444176000,
26755,1566,5,1444176000,3310
26756,6163,2,1444176000,
26757,6167,2,1444176000,
26758,6167,5,1444176000,90
26759,6167,5,1444176000,1813
26760,6166,2,1444176000,
26761,5929,16,1444176000,
26762,6169,2,1444176000,
26763,6154,8,1444176000,6620
26764,5451,1,1444176000,
26765,6141,2,1444262400,
26766,1748,2,1444262400,
26767,127,2,1444262400,
26768,127,2,1444262400,
26769,6171,2,1444262400,
26770,6156,10,1444262400,
26771,6171,2,1444262400,
26773,6170,2,1444262400,
26774,127,5,1444262400,2075
26775,6101,2,1444262400,
26776,6101,1,1444262400,
26777,6171,2,1444348800,
26778,6175,15,1444348800,
26779,6175,2,1444348800,
26780,6178,2,1444348800,
26781,6092,2,1444348800,
26782,4711,2,1444348800,
26783,6180,1,1444348800,
26784,6171,2,1444348800,
26785,6110,9,1444348800,
26786,6110,10,1444348800,
26787,6175,15,1444348800,
26788,6175,2,1444348800,
26789,6180,2,1444348800,
26790,6180,2,1444348800,
26791,6118,2,1444348800,
26792,6179,2,1444348800,
26794,6173,2,1444348800,
26795,6176,2,1444348800,
26796,6172,2,1444348800,
26797,6127,2,1444348800,
26798,6138,2,1444348800,
26799,6180,2,1444435200,
26800,6171,2,1444435200,
26801,4034,2,1444435200,
26802,4034,5,1444435200,90
26803,4815,2,1444435200,
26804,5545,2,1444435200,
26805,748,2,1444435200,
26807,6178,16,1444435200,
26808,6184,16,1444435200,
26809,6181,2,1444435200,
26810,5813,2,1444435200,
26811,6114,2,1444435200,
26812,862,2,1444521600,
26813,6188,3,1444521600,
26814,6180,2,1444521600,
26815,870,2,1444521600,
26816,6189,2,1444521600,
26817,6190,2,1444521600,
26818,6191,2,1444521600,
26819,6189,2,1444521600,
26820,6190,2,1444521600,
26821,6181,2,1444521600,
26822,6187,2,1444521600,
26823,6178,2,1444521600,
26824,2092,2,1444521600,
26825,2082,2,1444521600,
26826,6154,2,1444608000,
26827,6154,5,1444608000,90
26828,2082,2,1444608000,
26829,115,2,1444608000,
26830,183,2,1444608000,
26831,659,2,1444608000,
26832,6193,2,1444608000,
26833,6192,2,1444608000,
26834,5467,16,1444608000,
26835,6194,2,1444608000,
26836,527,2,1444694400,
26837,6195,2,1444694400,
26838,6196,2,1444694400,
26839,5812,2,1444694400,
26840,5796,2,1444694400,
26841,5764,2,1444694400,
26842,1192,2,1444694400,
26843,1742,5,1444694400,5821
26844,3952,2,1444694400,
26845,3959,2,1444694400,
26846,1103,5,1444694400,8896
26847,200,5,1444694400,8909
26848,6197,2,1444694400,
26849,6200,2,1444694400,
26850,6199,2,1444694400,
26851,6198,2,1444694400,
26852,6188,2,1444694400,
26853,6197,2,1444694400,
26854,6177,2,1444694400,
26855,6196,2,1444694400,
26856,6195,2,1444694400,
26857,6163,2,1444694400,
26858,6194,2,1444694400,
26859,1534,2,1444694400,
26860,1517,5,1444694400,8915
26861,6201,2,1444694400,
26865,6192,10,1444780800,
26866,6171,2,1444780800,
26867,6180,2,1444780800,
26868,6162,2,1444780800,
26869,6176,2,1444780800,
26870,6172,2,1444780800,
26871,1677,5,1444780800,8921
26872,1208,2,1444780800,
26873,6201,2,1444780800,
26874,2081,2,1444780800,
26875,6184,16,1444780800,
26876,6183,16,1444780800,
26877,6001,2,1444780800,
26878,6202,2,1444780800,
26879,6204,2,1444780800,
26880,5874,2,1444780800,
26881,6204,2,1444780800,
26882,6203,2,1444780800,
26883,621,5,1444780800,90
26884,621,2,1444780800,
26885,633,2,1444780800,
26886,5912,5,1444780800,90
26887,5912,2,1444780800,
26888,1825,2,1444867200,
26889,6145,2,1444867200,
26890,6143,2,1444867200,
26891,1061,2,1444867200,
26892,3804,2,1444867200,
26893,272,2,1444867200,
26894,582,2,1444867200,
26895,4596,2,1444867200,
26896,6203,2,1444867200,
26897,269,2,1444867200,
26898,269,5,1444867200,8936
26899,4797,16,1444867200,
26900,4797,2,1444867200,
26901,6210,2,1444867200,
26902,6200,2,1444867200,
26903,6200,5,1444867200,2002
26904,862,2,1444867200,
26905,870,2,1444867200,
26906,4797,2,1444867200,
26907,5001,2,1444867200,
26908,1039,2,1444867200,
26909,1037,2,1444867200,
26910,1028,2,1444867200,
26912,6210,2,1444867200,
26913,6182,2,1444867200,
26914,6209,2,1444867200,
26915,6208,2,1444867200,
26916,6207,2,1444867200,
26917,6206,2,1444867200,
26918,6205,2,1444867200,
26919,6089,2,1444867200,
26920,6211,3,1444867200,
26921,862,2,1444867200,
26922,870,2,1444867200,
26923,1039,2,1444867200,
26924,6212,2,1444867200,
26925,6154,9,1444867200,
26926,6208,2,1444953600,
26927,6188,5,1444953600,5601
26928,6212,2,1444953600,
26929,6208,2,1444953600,
26930,6212,2,1444953600,
26931,6213,2,1444953600,
26932,6213,1,1444953600,
26933,6213,2,1444953600,
26934,6213,15,1444953600,
26935,6213,3,1444953600,
26936,786,5,1444953600,8948
26937,127,2,1444953600,
26938,137,2,1444953600,
26939,138,3,1444953600,
26940,421,3,1444953600,
26941,4116,2,1444953600,
26942,4116,5,1444953600,90
26943,3369,5,1445040000,8952
26944,1791,5,1445040000,8952
26945,3332,5,1445040000,8952
26946,1007,5,1445040000,8952
26947,5813,5,1445040000,8952
26948,6215,16,1445040000,
26949,6198,3,1445040000,
26950,567,3,1445040000,
26951,3961,3,1445040000,
26952,296,2,1445126400,
26953,296,5,1445126400,90
26954,188,5,1445126400,90
26955,188,2,1445126400,
26956,194,2,1445126400,
26957,40,2,1445126400,
26958,40,5,1445126400,90
26959,71,2,1445126400,
26960,598,2,1445126400,
26961,6214,2,1445126400,
26962,6211,3,1445126400,
26963,6212,2,1445126400,
26964,6220,2,1445126400,
26965,158,2,1445126400,
26966,158,5,1445126400,577
26967,308,2,1445126400,
26968,6221,2,1445126400,
26969,6212,2,1445126400,
26970,6220,2,1445126400,
26971,6218,2,1445126400,
26972,6214,2,1445126400,
26973,6219,2,1445126400,
26974,6215,2,1445126400,
26975,6216,2,1445126400,
26976,6217,2,1445126400,
26977,6215,2,1445126400,
26978,194,2,1445126400,
26979,188,2,1445126400,
26980,194,16,1445126400,
26981,6215,5,1445126400,7037
26982,6222,2,1445126400,
26983,6049,2,1445126400,
26984,188,5,1445212800,7037
26985,6077,2,1445212800,
26986,6226,2,1445212800,
26987,188,2,1445212800,
26988,6049,2,1445212800,
26990,6222,2,1445212800,
26991,6223,2,1445212800,
26992,5780,2,1445212800,
26993,6224,2,1445212800,
26994,6225,2,1445212800,
26995,6226,2,1445212800,
26996,6226,1,1445299200,
26997,862,5,1445299200,1813
26998,266,5,1445299200,1813
26999,5277,2,1445299200,
27000,6238,2,1445299200,
27001,6239,2,1445299200,
27002,6234,2,1445299200,
27003,6237,2,1445299200,
27004,6235,2,1445299200,
27005,6236,2,1445299200,
27006,6233,2,1445299200,
27007,6232,2,1445299200,
27008,6231,2,1445299200,
27009,6230,2,1445299200,
27010,6229,2,1445299200,
27011,6227,2,1445299200,
27012,6228,2,1445299200,
27013,4728,2,1445299200,
27014,4730,2,1445299200,
27015,4188,2,1445299200,
27016,6236,2,1445299200,
27017,6236,2,1445299200,
27018,6235,2,1445299200,
27019,6230,3,1445299200,
27020,6235,2,1445385600,
27021,6236,2,1445385600,
27022,6203,15,1445385600,
27023,6234,16,1445385600,
27024,6237,1,1445385600,
27025,6237,2,1445385600,
27026,6236,2,1445385600,
27027,6235,2,1445385600,
27028,6243,2,1445385600,
27029,6228,2,1445385600,
27030,6251,2,1445385600,
27031,6248,2,1445385600,
27032,6253,2,1445385600,
27033,6243,3,1445385600,
27034,4858,2,1445385600,
27035,6256,2,1445385600,
27036,6259,2,1445385600,
27037,6259,2,1445385600,
27038,6258,2,1445472000,
27039,6259,2,1445472000,
27040,6261,2,1445472000,
27041,6260,2,1445472000,
27042,6258,2,1445472000,
27043,6259,2,1445472000,
27044,6257,2,1445472000,
27045,6250,2,1445472000,
27046,6256,2,1445472000,
27047,6243,2,1445472000,
27048,6249,2,1445472000,
27049,6255,2,1445472000,
27050,922,2,1445472000,
27051,921,2,1445472000,
27052,1517,2,1445472000,
27053,6049,2,1445472000,
27054,5776,2,1445472000,
27055,6208,2,1445472000,
27056,6147,2,1445472000,
27057,6057,2,1445472000,
27058,5776,16,1445472000,
27059,5406,2,1445472000,
27060,5406,5,1445472000,9010
27061,5795,2,1445472000,
27062,5772,2,1445472000,
27063,5758,2,1445472000,
27064,5749,2,1445472000,
27065,5661,2,1445472000,
27066,5793,2,1445472000,
27067,6265,2,1445472000,
27068,6258,2,1445472000,
27069,4153,2,1445472000,
27070,3560,2,1445472000,
27071,3566,2,1445472000,
27072,3565,2,1445472000,
27073,6267,2,1445472000,
27074,3630,5,1445472000,5821
27075,6271,2,1445472000,
27076,1884,2,1445472000,
27077,6271,2,1445472000,
27078,6274,2,1445472000,
27079,6184,16,1445558400,
27080,6251,2,1445558400,
27081,6242,10,1445558400,
27082,6252,10,1445558400,
27083,5390,2,1445558400,
27084,6268,2,1445558400,
27085,6268,1,1445558400,
27086,4286,2,1445558400,
27087,4285,2,1445558400,
27088,4283,2,1445558400,
27089,6265,2,1445558400,
27090,6242,15,1445558400,
27091,6242,10,1445558400,
27092,6230,15,1445558400,
27093,6230,3,1445558400,
27094,6203,15,1445558400,
27095,6203,2,1445558400,
27096,6260,2,1445558400,
27097,6256,2,1445558400,
27098,4431,2,1445558400,
27099,6163,2,1445558400,
27100,6248,2,1445558400,
27101,6265,2,1445558400,
27102,6280,2,1445558400,
27103,6279,2,1445558400,
27104,6278,2,1445558400,
27105,6277,2,1445558400,
27106,4337,2,1445558400,
27107,6276,2,1445558400,
27108,862,2,1445558400,
27109,1037,2,1445558400,
27110,870,2,1445558400,
27111,1039,2,1445558400,
27112,4797,2,1445558400,
27113,6241,2,1445558400,
27114,6241,5,1445558400,8990
27115,6279,2,1445558400,
27116,6209,2,1445558400,
27117,6277,3,1445644800,
27118,6282,3,1445644800,
27119,4631,2,1445644800,
27120,6274,2,1445644800,
27121,6287,15,1445644800,
27122,6287,10,1445644800,
27123,6287,3,1445644800,
27124,6288,3,1445644800,
27125,6282,3,1445644800,
27126,840,2,1445644800,
27127,6284,2,1445731200,
27128,6239,2,1445731200,
27129,6265,2,1445731200,
27130,6265,5,1445731200,90
27131,6294,2,1445731200,
27132,6292,2,1445731200,
27133,6294,2,1445731200,
27134,6291,2,1445731200,
27135,6293,2,1445731200,
27136,6289,2,1445731200,
27137,6290,2,1445731200,
27138,6288,2,1445731200,
27139,1446,2,1445731200,
27140,6286,2,1445731200,
27141,1447,2,1445731200,
27142,6236,1,1445731200,
27143,1212,2,1445731200,
27144,1211,5,1445731200,1799
27145,1211,2,1445731200,
27146,6291,2,1445731200,
27147,6293,2,1445731200,
27148,6298,2,1445731200,
27149,6297,2,1445731200,
27150,6296,2,1445731200,
27152,6244,2,1445731200,
27153,6298,2,1445817600,
27154,6295,2,1445817600,
27155,6296,2,1445817600,
27156,858,2,1445817600,
27157,857,2,1445817600,
27158,6277,16,1445817600,
27159,6281,2,1445817600,
27160,6277,2,1445817600,
27161,6259,1,1445817600,
27162,6259,2,1445817600,
27163,179,2,1445817600,
27164,266,5,1445817600,1872
27165,6306,2,1445817600,
27166,6304,2,1445817600,
27167,6303,2,1445817600,
27168,6292,2,1445817600,
27169,6289,2,1445817600,
27170,6300,5,1445817600,7037
27171,6311,2,1445817600,
27172,6308,15,1445817600,
27173,6308,3,1445817600,
27176,6309,2,1445817600,
27177,6303,2,1445817600,
27178,6304,2,1445817600,
27179,6284,2,1445817600,
27180,6308,2,1445817600,
27181,6305,2,1445817600,
27182,6307,2,1445817600,
27183,6306,2,1445817600,
27184,6300,2,1445817600,
27186,6301,2,1445817600,
27187,6299,2,1445817600,
27188,6274,1,1445817600,
27189,6271,1,1445817600,
27190,6307,2,1445904000,
27191,6281,2,1445904000,
27192,6313,2,1445904000,
27193,4885,2,1445904000,
27194,3815,2,1445904000,
27195,1724,2,1445904000,
27196,6210,5,1445904000,1528
27197,6210,2,1445904000,
27198,6293,1,1445904000,
27199,6319,15,1445904000,
27200,6319,10,1445904000,
27201,6319,3,1445904000,
27202,6320,2,1445904000,
27203,6318,2,1445904000,
27204,195,2,1445904000,
27205,196,2,1445904000,
27206,255,2,1445904000,
27207,988,2,1445904000,
27208,6291,2,1445904000,
27209,6320,2,1445990400,
27210,6292,2,1445990400,
27211,6294,2,1445990400,
27212,6311,2,1445990400,
27213,4396,2,1445990400,
27214,3744,5,1445990400,1644
27216,6325,2,1445990400,
27217,6327,2,1445990400,
27219,6320,2,1445990400,
27220,6207,15,1445990400,
27221,1843,2,1445990400,
27222,6333,2,1445990400,
27223,6285,2,1445990400,
27224,6330,2,1445990400,
27225,3212,2,1445990400,
27226,1538,2,1445990400,
27227,977,2,1445990400,
27228,519,2,1445990400,
27229,129,2,1445990400,
27230,6329,2,1445990400,
27231,6326,2,1445990400,
27232,6328,2,1445990400,
27233,6329,1,1445990400,
27234,6333,2,1445990400,
27235,6334,2,1445990400,
27236,6313,2,1445990400,
27237,6333,2,1445990400,
27238,3369,2,1446076800,
27239,6207,15,1446076800,
27240,6337,2,1446076800,
27241,6334,2,1446076800,
27242,6163,2,1446076800,
27243,6335,2,1446076800,
27244,6297,2,1446076800,
27245,4878,2,1446076800,
27247,6291,2,1446076800,
27249,6313,2,1446076800,
27250,6341,2,1446076800,
27251,6310,2,1446076800,
27252,4428,2,1446076800,
27253,6311,2,1446076800,
27254,6293,3,1446163200,
27255,4083,2,1446163200,
27256,6325,8,1446163200,6891
27257,762,2,1446163200,
27258,751,2,1446163200,
27259,6347,5,1446163200,8818
27260,6349,2,1446163200,
27261,6351,2,1446163200,
27262,6338,2,1446163200,
27263,6354,1,1446163200,
27264,6354,2,1446163200,
27265,6351,2,1446163200,
27266,6209,2,1446163200,
27267,6340,2,1446163200,
27268,6353,2,1446163200,
27269,6354,2,1446163200,
27270,6351,2,1446163200,
27271,6262,2,1446163200,
27272,6182,2,1446163200,
27273,6209,2,1446163200,
27274,6283,2,1446163200,
27275,6348,2,1446249600,
27276,6252,15,1446249600,
27278,6354,2,1446249600,
27279,6351,2,1446249600,
27280,4629,2,1446249600,
27281,5710,5,1446249600,9106
27282,6355,10,1446336000,
27283,6350,2,1446336000,
27284,6357,2,1446336000,
27285,6363,2,1446336000,
27286,6355,15,1446336000,
27287,6355,10,1446336000,
27288,6355,3,1446336000,
27289,4753,2,1446336000,
27290,3630,5,1446336000,804
27291,6346,2,1446336000,
27292,4250,2,1446336000,
27293,4001,2,1446336000,
27294,6334,2,1446422400,
27295,6291,16,1446422400,
27296,6361,2,1446422400,
27297,6361,1,1446422400,
27298,1084,5,1446422400,7037
27299,6368,2,1446422400,
27300,6367,2,1446422400,
27301,6366,2,1446422400,
27302,6325,2,1446422400,
27303,6357,2,1446422400,
27304,6365,2,1446422400,
27305,6350,2,1446422400,
27306,6363,2,1446422400,
27307,6364,2,1446422400,
27308,6362,2,1446422400,
27309,6334,2,1446422400,
27310,6346,2,1446422400,
27311,6361,2,1446422400,
27312,6356,2,1446422400,
27314,6358,2,1446422400,
27315,1934,2,1446422400,
27316,1941,2,1446422400,
27317,1935,2,1446422400,
27318,4514,2,1446422400,
27320,6362,2,1446422400,
27321,1767,2,1446422400,
27322,675,2,1446422400,
27323,6077,2,1446508800,
27324,1566,2,1446508800,
27325,6142,2,1446508800,
27326,6365,2,1446508800,
27327,6374,2,1446508800,
27328,6377,2,1446508800,
27329,6365,2,1446508800,
27330,6377,2,1446508800,
27331,6375,2,1446508800,
27332,6374,2,1446508800,
27333,6378,2,1446508800,
27334,6373,2,1446508800,
27335,6368,5,1446508800,6029
27336,6369,2,1446508800,
27338,6381,2,1446508800,
27339,4675,2,1446508800,
27340,6380,2,1446508800,
27341,6379,2,1446508800,
27342,6383,2,1446508800,
27343,6378,2,1446508800,
27344,6382,2,1446508800,
27345,6374,2,1446508800,
27346,6381,2,1446508800,
27347,6375,2,1446508800,
27348,6376,2,1446508800,
27349,6377,2,1446508800,
27350,6371,2,1446508800,
27351,6372,2,1446508800,
27352,6369,2,1446508800,
27353,6373,2,1446508800,
27354,6378,2,1446508800,
27355,6379,2,1446508800,
27356,4034,2,1446508800,
27357,4040,2,1446508800,
27358,862,2,1446595200,
27359,870,2,1446595200,
27360,6376,2,1446595200,
27361,6384,2,1446595200,
27362,4798,2,1446595200,
27363,6116,16,1446595200,
27364,6385,10,1446595200,
27365,3889,2,1446595200,
27366,748,5,1446595200,3000
27367,6373,1,1446595200,
27368,6373,2,1446595200,
27369,6357,1,1446681600,
27370,6357,9,1446681600,
27371,6321,2,1446681600,
27372,6318,5,1446681600,9157
27373,562,2,1446681600,
27374,562,5,1446681600,9158
27375,6384,2,1446681600,
27376,6391,3,1446681600,
27377,308,2,1446681600,
27378,6389,2,1446681600,
27379,786,2,1446681600,
27380,786,5,1446681600,9164
27381,6353,2,1446768000,
27382,6340,2,1446768000,
27383,6364,3,1446768000,
27384,6403,2,1446768000,
27385,6392,2,1446768000,
27386,6391,15,1446768000,
27387,6104,2,1446768000,
27388,4974,5,1446768000,2726
27389,381,5,1446768000,2726
27390,4173,5,1446768000,2726
27391,875,5,1446768000,2726
27392,931,2,1446768000,
27393,933,2,1446768000,
27394,929,2,1446768000,
27395,6168,15,1446854400,
27396,748,5,1446854400,9172
27397,5791,2,1446854400,
27398,6403,2,1446854400,
27399,5783,2,1446854400,
27400,6413,2,1446854400,
27401,6322,2,1446854400,
27402,6378,2,1446854400,
27403,6174,2,1446854400,
27404,6093,2,1446854400,
27405,6408,16,1446854400,
27406,4878,2,1446940800,
27407,6376,10,1446940800,
27408,3979,2,1446940800,
27409,6174,2,1446940800,
27410,6413,2,1447027200,
27411,1840,2,1447027200,
27412,3552,2,1447027200,
27413,1,2,1447027200,
27414,3,2,1447027200,
27415,6,2,1447027200,
27416,7,2,1447027200,
27417,9,2,1447027200,
27418,11,2,1447027200,
27419,15,2,1447027200,
27420,16,2,1447027200,
27421,17,2,1447027200,
27422,23,2,1447027200,
27423,24,2,1447027200,
27424,26,2,1447027200,
27425,29,2,1447027200,
27426,41,2,1447027200,
27427,40,2,1447027200,
27428,42,2,1447027200,
27429,43,2,1447027200,
27430,46,2,1447027200,
27431,48,2,1447027200,
27432,52,2,1447027200,
27433,78,2,1447027200,
27434,84,2,1447027200,
27435,85,2,1447027200,
27436,6417,2,1447027200,
27437,6416,2,1447027200,
27438,6415,2,1447027200,
27439,6414,2,1447027200,
27440,6174,2,1447027200,
27441,6393,2,1447027200,
27442,6252,2,1447027200,
27443,6394,2,1447027200,
27444,6411,2,1447027200,
27445,6413,2,1447027200,
27446,6412,2,1447027200,
27447,6313,2,1447027200,
27448,6410,2,1447027200,
27449,1796,2,1447027200,
27450,6406,2,1447027200,
27452,1835,2,1447027200,
27453,1829,2,1447027200,
27454,1800,2,1447027200,
27455,1797,2,1447027200,
27456,6405,2,1447027200,
27458,6167,2,1447027200,
27459,6168,2,1447027200,
27461,6403,2,1447027200,
27469,6392,2,1447027200,
